AreaManagerId,FareCalculationCode,StartDateFarePart,StartDurationFarePart,EndDurationFarePart,AmountFarePart,StepSizeFarePart,EndDateFarePart,AmountCumulative
537,KW03,20200801,0,999999,0.03000000,1,29991231,0.00000000
243,TER04,20200707,0,120,0.00000000,1,29991231,0.00000000
363,363_GAR05,20200722,0,999999,0.21000000,2,29991231,0.00000000
243,TER01,20141126,28,999999,0.02833333,1,20200707,0.80000000
153,TAR2,20200101,120,999999,0.00000000,1,29991231,6.20000040
345,TAR_A,20200101,0,999999,0.04233333,1,29991231,0.00000000
153,TAR5,20190101,300,999999,0.00000000,1,20200101,15.00000000
153,TAR3,20200101,30,999999,0.00000000,1,29991231,1.55000010
345,TAR_A,20190101,0,999999,0.04166667,1,20200101,0.00000000
153,TAR5,20200101,300,999999,0.00000000,1,29991231,15.50000100
828,TER01,20141113,0,999999,1.45000000,60,29991231,0.00000000
345,TAR_B,20200101,0,999999,0.03483333,1,29991231,0.00000000
153,TAR5,20190101,0,300,0.05000000,1,20200101,0.00000000
153,TAR2,20190101,0,120,0.05000000,1,20200101,0.00000000
405,TAR03,20190928,0,999999,0.04833333,1,20200101,0.00000000
153,TAR5,20200101,0,300,0.05166667,1,29991231,0.00000000
405,TAR03,20200101,0,999999,0.05000000,1,29991231,0.00000000
153,TAR1,20200101,0,999999,0.05166667,1,29991231,0.00000000
153,TAR3,20190101,30,999999,0.00000000,1,20200101,1.50000000
153,TAR1,20190101,0,999999,0.05000000,1,20200101,0.00000000
153,TAR3,20190101,0,30,0.05000000,1,20200101,0.00000000
153,TAR3,20200101,0,30,0.05166667,1,29991231,0.00000000
345,TAR_B,20190101,0,999999,0.03416667,1,20200101,0.00000000
153,TAR2,20190101,120,999999,0.00000000,1,20200101,6.00000000
153,TAR2,20200101,0,120,0.05166667,1,29991231,0.00000000
713,TAR04,20191101,0,999999,0.30000000,12,29991231,0.00000000
363,363_GAR12,20150130,0,24,1.00000000,24,20200722,0.00000000
713,TAR01,20131021,0,999999,1.00000000,60,20191101,0.00000000
713,TAR03,20131021,0,999999,0.00000000,60,20191101,0.00000000
713,TAR01,20191101,0,999999,0.10000000,4,29991231,0.00000000
713,TAR03,20191101,0,999999,0.20000000,12,29991231,0.00000000
518,GAR03,20200722,0,999999,1.00000000,15,29991231,0.00000000
10,PR01,20150722,0,999999,0.00000000,1,29991231,0.00000000
222,PR01,20150722,0,999999,0.00000000,1,29991231,0.00000000
1884,CPL01,20150722,0,999999,0.00000000,1,29991231,0.00000000
542,PR01,20150727,0,999999,0.00000000,1,29991231,0.00000000
416,CPL01,20150727,0,999999,0.00000000,1,29991231,0.00000000
10,CPL01,20150722,0,999999,0.00000000,1,29991231,0.00000000
1621,PR01,20150727,0,999999,0.00000000,1,29991231,0.00000000
166,PR01,20150723,0,999999,0.00000000,1,29991231,0.00000000
1598,CPL01,20150723,0,999999,0.00000000,1,29991231,0.00000000
1719,CPL01,20150727,0,999999,0.00000000,1,29991231,0.00000000
321,PR01,20150722,0,999999,0.00000000,1,29991231,0.00000000
222,CPL01,20150722,0,999999,0.00000000,1,29991231,0.00000000
321,CPL01,20150722,0,999999,0.00000000,1,29991231,0.00000000
546,PR02,20150728,240,330,1.00000000,30,29991231,7.00000000
546,PR02,20150728,10,120,4.00000000,110,29991231,0.00000000
303,CPL01,20150729,0,999999,0.00000000,1,29991231,0.00000000
546,CPL01,20150728,0,999999,0.00000000,1,29991231,0.00000000
546,PR02,20150728,120,180,1.00000000,30,29991231,4.00000000
546,PR02,20150728,0,10,0.00000000,10,29991231,0.00000000
546,PR03,20150728,0,999999,12.00000000,1440,29991231,0.00000000
546,PR01,20150728,0,999999,0.00000000,1,29991231,0.00000000
546,PR02,20150728,330,999999,2.00000000,1,29991231,10.00000000
546,PR02,20150728,180,240,1.00000000,60,29991231,6.00000000
1883,GAR01,20150319,60,999999,1.00000000,60,29991231,1.00000000
1883,GAR01,20150319,0,6,0.10000000,6,29991231,0.00000000
1883,GAR01,20150319,6,60,0.90000000,54,29991231,0.10000000
1883,TAR02,20130901,0,999999,0.01666667,1,20150901,0.00000000
983,TER01C,20180101,0,999999,10.20000000,1440,20190101,0.00000000
226,PR01,20150729,0,999999,0.00000000,1,29991231,0.00000000
1916,PR01,20150729,0,999999,0.00000000,1,29991231,0.00000000
226,CPL01,20150729,0,999999,0.00000000,1,29991231,0.00000000
758,DAG03,20121001,0,999999,14.00000000,1020,20150714,0.00000000
758,DAG01,20120326,0,999999,16.00000000,1020,20150714,0.00000000
758,TAR01,20120326,0,999999,0.03333333,1,20150714,0.00000000
758,TAR02,20120326,0,999999,0.02000000,1,20150714,0.00000000
758,DAG02,20120326,0,999999,3.50000000,780,20150714,0.00000000
758,SINGEL,20150715,0,999999,0.01666667,10,20150716,0.00000000
758,SINGE4,20150715,0,999999,0.05416667,10,20150716,0.00000000
758,CENTRUM_14,20150715,0,999999,14.00000000,1440,29991231,0.00000000
758,DAG04,20120418,0,999999,7.00000000,540,20150714,0.00000000
758,SINGE4,20150716,0,999999,4.00000000,780,29991231,0.00000000
713,TAR02,20191101,0,999999,0.20000000,10,29991231,0.00000000
375,TAR01,20200102,0,999999,0.02250000,1,29991231,0.00000000
713,DAG03,20191101,0,999999,4.00000000,1440,29991231,0.00000000
713,DAG01,20191101,0,999999,3.00000000,1440,29991231,0.00000000
713,TAR04,20131021,0,999999,3.00000000,1440,20191101,0.00000000
375,TAR03,20190102,0,999999,0.02250000,1,20190103,0.00000000
375,TAR03,20190103,0,999999,0.02166667,1,20200102,0.00000000
375,TAR01,20190101,0,999999,0.02166667,1,20200102,0.00000000
375,TAR03,20190101,0,999999,0.02166667,1,20190102,0.00000000
713,DAG02,20191101,0,999999,3.50000000,1440,29991231,0.00000000
713,TAR02,20131021,0,999999,1.50000000,60,20191101,0.00000000
2459,GAR44,20150101,0,999999,15.00000000,1440,29991231,0.00000000
375,TAR03,20200102,0,999999,0.02250000,1,29991231,0.00000000
2579,GAR04,20191218,0,999999,1.00000000,20,29991231,0.00000000
2579,GAR05,20191218,0,480,0.70000000,480,29991231,0.00000000
2579,GAR05,20191218,480,999999,0.03000000,1,29991231,0.70000000
2579,GAR03,20191218,0,999999,1.00000000,25,29991231,0.00000000
2579,GARD01,20191218,0,999999,15.00000000,1440,29991231,0.00000000
2579,GAR02,20191218,0,999999,0.05000000,1,29991231,0.00000000
2579,GAR01,20191218,0,999999,0.04000000,1,29991231,0.00000000
546,TAR06,20200101,0,5,0.18333300,5,29991231,0.00000000
2459,GAR43,20150101,0,999999,1.00000000,30,29991231,0.00000000
546,TAR07,20200101,4,999999,0.04833333,1,29991231,0.19333300
546,TAR07,20200101,0,4,0.19333300,4,29991231,0.00000000
363,363_GAR14,20150130,24,999999,1.00000000,25,20200722,1.00000000
546,TAR06,20200101,5,999999,0.03666667,1,29991231,0.18333300
757,FEESTDAG,20200214,0,999999,0.00000000,60,29991231,0.00000000
2448,935_PR01,20140101,0,999999,1.75000000,60,20150731,0.00000000
757,FEESTDAG,20191201,0,999999,0.00000000,1,20200214,0.00000000
513,TAR01,20150709,0,999999,0.04833333,1,20200301,0.00000000
513,TAR04,20200301,0,999999,0.03333333,1,29991231,0.00000000
513,TAR02,20150709,0,999999,0.06500000,1,20200301,0.00000000
513,TAR01,20200301,0,999999,0.06666667,1,29991231,0.00000000
513,DAG03,20200204,0,999999,10.00000000,1440,29991231,0.00000000
513,TAR02,20200301,0,999999,0.06666667,1,29991231,0.00000000
513,TAR03,20200301,0,999999,0.03333333,1,29991231,0.00000000
513,DAG04,20200204,0,999999,5.00000000,1440,29991231,0.00000000
513,TAR04,20151029,0,999999,0.02833333,1,20200301,0.00000000
513,TAR03,20150709,0,999999,0.03000000,1,20200301,0.00000000
2459,GAR38,20150101,0,999999,30.00000000,1440,29991231,0.00000000
632,GAR1,20200131,0,999999,0.20000000,6,29991231,0.00000000
632,2W,20200131,0,999999,20.00000000,1440,29991231,0.00000000
632,GAR2,20200131,0,999999,0.10000000,6,29991231,0.00000000
2461,TER02,20131114,0,999999,15.70000000,1440,20200221,0.00000000
2461,GAR09,20200221,0,999999,19.20000000,1440,29991231,0.00000000
373,TBREGULIER,20200301,0,999999,0.03250000,1,29991231,0.00000000
2461,GAR07,20200221,0,999999,0.50000000,15,29991231,0.00000000
2461,GAR11,20200221,0,999999,35.00000000,1440,29991231,0.00000000
363,363_GAR13,20200722,0,999999,30.00000000,1440,29991231,0.00000000
772,STRIJP01,20200101,0,1,0.20000000,1,20200301,0.00000000
772,STRIJP01,20200101,60,999999,0.03333333,1,20200301,2.20000029
772,STRIJP01,20200101,1,60,0.03389831,1,20200301,0.20000000
2461,GAR03,20200221,0,999999,0.60000000,15,29991231,0.00000000
2461,GAR01,20200221,0,999999,1.70000000,30,29991231,0.00000000
363,363_GAR19,20200722,0,999999,30.00000000,1440,29991231,0.00000000
2461,GAR03,20131114,0,999999,0.50000000,15,20200221,0.00000000
2461,GAR02,20200221,0,999999,30.00000000,1440,29991231,0.00000000
2461,GAR02,20131114,0,999999,19.20000000,1440,20200221,0.00000000
2461,GAR08,20200221,0,999999,0.80000000,15,29991231,0.00000000
363,363_GAR16,20150130,24,999999,1.00000000,25,20200722,1.00000000
373,TBREGULIER,20140102,0,999999,0.03166667,1,20200301,0.00000000
2461,GAR10,20200221,0,999999,1.75000000,30,29991231,0.00000000
2461,GAR01,20131114,0,999999,0.60000000,15,20200221,0.00000000
2461,TER01,20160422,0,999999,0.04333333,1,20200221,0.00000000
687,GAR01,20200101,0,999999,2.10000000,60,29991231,0.00000000
713,TAR03B,20191101,0,24,0.00000000,1,20200120,0.00000000
687,TER01,20141111,0,999999,1.30000000,60,20141112,0.00000000
2459,TER04,20150101,0,90,0.00000000,1,29991231,0.00000000
687,GAR01,20160101,0,999999,2.00000000,60,20200101,0.00000000
687,TAR04,20131023,0,999999,6.00000000,720,20131024,0.00000000
2459,GAR45,20150101,0,999999,5.30000000,1440,29991231,0.00000000
687,TAR05,20140101,0,999999,10.00000000,720,20140102,0.00000000
713,TAR03B,20200120,0,20,0.00000000,1,20200301,0.00000000
713,TAR03B,20200301,20,24,0.40000000,4,29991231,0.00000000
713,TAR03B,20200120,20,999999,0.20000000,12,20200301,0.00000000
713,TAR03B,20191101,24,999999,0.20000000,12,20200120,0.00000000
1930,DAG_KERN,20191128,0,999999,13.65000000,720,29991231,0.00000000
363,363_GAR17,20200722,0,999999,30.00000000,1440,29991231,0.00000000
1930,LP_BREESTR,20191128,120,999999,0.01666667,1,29991231,3.90000000
537,KW01,20200801,0,999999,0.05000000,1,29991231,0.00000000
479,ZNDEEN,20200101,0,999999,0.03783333,1,29991231,0.00000000
1930,CENT_OOST,20191120,120,999999,0.01666667,1,29991231,3.90000000
1930,CENT_OOST,20191120,0,120,0.03250000,1,29991231,0.00000000
479,ZNDOVERIG2,20200101,0,999999,0.02933333,1,29991231,0.00000000
1930,LP_VREDEHO,20191128,0,999999,2.05000000,720,29991231,0.00000000
1930,DAG_GORS,20191128,0,999999,13.65000000,720,29991231,0.00000000
1930,CENT_ZUID,20191120,0,120,0.03250000,1,29991231,0.00000000
1930,CENT_NOORD,20191120,0,120,0.03250000,1,29991231,0.00000000
479,EBBEHOUT,20200101,0,999999,0.02933333,1,29991231,0.00000000
363,363_GAR02,20150130,0,999999,10.00000000,960,20200722,0.00000000
1930,CENT_ZUID,20191120,120,999999,0.01666667,1,29991231,3.90000000
363,363_GAR19,20150130,0,999999,24.50000000,1440,20200722,0.00000000
363,363_GAR05,20150130,0,999999,0.50000000,7,20200722,0.00000000
1930,LP_VHOUTEN,20191128,0,120,0.03250000,1,29991231,0.00000000
1930,DAG_VHOUT,20191128,0,999999,7.85000000,720,29991231,0.00000000
363,363_GAR02,20200722,0,999999,14.00000000,960,29991231,0.00000000
1930,DAG_BREEST,20191128,0,999999,7.85000000,570,29991231,0.00000000
2459,GAR46,20150101,0,999999,2.20000000,960,29991231,0.00000000
1930,NULL,20191128,0,999999,0.00000000,1,29991231,0.00000000
1930,GILDENWIJK,20191120,0,120,0.03250000,1,29991231,0.00000000
1930,LP_BREESTR,20191128,0,120,0.03250000,1,29991231,0.00000000
363,363_GAR06,20200722,0,999999,63.00000000,1440,29991231,0.00000000
1930,LP_VHOUTEN,20191128,120,999999,0.01666667,1,29991231,3.90000000
1930,GILDENWIJK,20191120,120,999999,0.01666667,1,29991231,3.90000000
1930,CENT_NOORD,20191120,120,999999,0.01666667,1,29991231,3.90000000
193,TER01,20200101,0,999999,1.20000000,60,29991231,0.00000000
193,TER01,20160101,0,999999,1.00000000,60,20200101,0.00000000
193,GAR04,20200101,0,999999,6.00000000,720,29991231,0.00000000
221,TAR01,20200101,0,999999,0.02166667,1,29991231,0.00000000
193,GAR01,20200101,0,999999,0.30000000,15,29991231,0.00000000
193,GAR02,20160101,0,999999,0.24000000,8,20200101,0.00000000
193,GAR05,20160101,0,999999,9.00000000,720,20200101,0.00000000
2459,GAR41,20150101,0,999999,55.00000000,1440,29991231,0.00000000
193,GAR05,20200101,0,999999,10.00000000,720,29991231,0.00000000
193,GAR03,20200101,0,999999,0.25000000,5,29991231,0.00000000
193,TAR04,20200101,0,999999,10.00000000,720,29991231,0.00000000
193,TAR01,20160101,0,999999,0.04666667,1,20200101,0.00000000
193,TAR05,20160101,0,999999,0.01666667,1,20200101,0.00000000
758,GMBRG_A_24,20200720,0,999999,3.00000000,1440,29991231,0.00000000
2459,TER04,20150101,90,999999,1.00000000,60,29991231,0.00000000
193,GAR03,20160101,0,999999,0.23333333,5,20200101,0.00000000
193,TAR07,20200101,0,999999,0.05000000,1,29991231,0.00000000
363,363_GAR18,20150130,24,999999,1.00000000,25,20200722,1.00000000
193,TAR06,20160101,0,999999,5.00000000,720,20200101,0.00000000
221,TAR01,20170101,0,999999,0.01500000,1,20200101,0.00000000
193,TAR07,20160101,0,999999,0.04666667,1,20200101,0.00000000
193,TAR02,20200101,0,999999,0.03333333,1,29991231,0.00000000
193,GAR06,20200101,0,999999,19.00000000,720,29991231,0.00000000
193,GAR01,20160101,0,999999,0.25000000,15,20200101,0.00000000
193,TAR05,20200101,0,999999,0.02000000,1,29991231,0.00000000
193,GAR06,20160101,0,999999,17.40000000,720,20200101,0.00000000
193,TAR03,20160101,0,999999,3.60000000,180,20200101,0.00000000
193,TAR01,20200101,0,999999,0.05000000,1,29991231,0.00000000
193,TAR04,20160101,0,999999,9.00000000,720,20200101,0.00000000
193,TAR02,20160101,0,999999,0.03000000,1,20200101,0.00000000
1651,PR01,20150805,0,999999,0.00000000,1,29991231,0.00000000
363,363_GAR01,20150130,0,999999,0.20000000,12,20200722,0.00000000
327,PR01,20150805,0,999999,0.00000000,1,29991231,0.00000000
556,556_PR01,20150806,0,999999,0.00000000,1,29991231,0.00000000
327,CPL01,20150805,0,999999,0.00000000,1,29991231,0.00000000
363,363_GAR01,20200722,0,180,1.40000000,180,29991231,0.00000000
363,363_GAR17,20150130,0,999999,24.50000000,1440,20200722,0.00000000
222,TAR02,20200803,0,999999,0.03000000,1,29991231,0.00000000
222,TAR04,20131024,0,999999,1.80000000,60,20200803,0.00000000
2091,GAR04,20150101,0,999999,30.00000000,43800,29991231,0.00000000
2093,GAR02,20150101,0,999999,48.00000000,1440,29991231,0.00000000
2093,GAR01,20150101,0,60,4.80000000,60,29991231,0.00000000
2093,GAR01,20150101,60,999999,1.60000000,20,29991231,4.80000000
200,GAR14,20131212,0,999999,9.00000000,1440,20200701,0.00000000
439,TAR03,20150901,0,999999,0.05000000,3,29991231,0.00000000
590,CPL01,20150817,0,999999,0.00000000,1,29991231,0.00000000
2452,GAR01,20160404,15,999999,2.00000000,60,20200723,0.00000000
1842,CPL01,20150811,0,999999,0.00000000,1,29991231,0.00000000
424,PR01,20150811,0,999999,0.00000000,1,29991231,0.00000000
1927,CPL01,20150811,0,999999,0.00000000,1,29991231,0.00000000
569,CPL01,20150812,0,999999,0.00000000,1,29991231,0.00000000
420,CPL01,20150810,0,999999,0.00000000,1,29991231,0.00000000
230,PR01,20150810,0,999999,0.00000000,1,29991231,0.00000000
361,REG10,20180201,0,999999,0.04550000,1,20190201,0.00000000
335,CPL01,20150811,0,999999,0.00000000,1,29991231,0.00000000
1926,PR01,20150818,0,999999,0.00000000,1,29991231,0.00000000
575,CPL01,20150814,0,999999,0.00000000,1,29991231,0.00000000
957,CPL01,20150824,0,999999,0.00000000,1,29991231,0.00000000
232,CPL01,20150811,0,999999,0.00000000,1,29991231,0.00000000
779,CPL01,20150813,0,999999,0.00000000,1,29991231,0.00000000
441,PR01,20150826,0,999999,0.00000000,1,29991231,0.00000000
158,CPL01,20150819,0,999999,0.00000000,1,29991231,0.00000000
788,CPL01,20150820,0,999999,0.00000000,1,29991231,0.00000000
2062,307_GAR01,20150827,0,999999,1.50000000,60,29991231,0.00000000
957,PR01,20150824,0,999999,0.00000000,1,29991231,0.00000000
2452,TER01,20160404,15,999999,2.00000000,60,20200723,0.00000000
597,CPL01,20150819,0,999999,0.00000000,1,29991231,0.00000000
441,CPL01,20150826,0,999999,0.00000000,1,29991231,0.00000000
606,PR01,20150827,0,999999,0.00000000,1,29991231,0.00000000
230,CPL01,20150810,0,999999,0.00000000,1,29991231,0.00000000
268,CPL01,20150813,0,999999,0.00000000,1,29991231,0.00000000
268,PR01,20150813,0,999999,0.00000000,1,29991231,0.00000000
784,CPL01,20150814,0,999999,0.00000000,1,29991231,0.00000000
200,GAR09,20200305,0,999999,12.00000000,720,29991231,0.00000000
340,PR01,20150819,0,999999,0.00000000,1,29991231,0.00000000
246,PR01,20150826,0,999999,0.00000000,1,29991231,0.00000000
597,PR01,20150819,0,999999,0.00000000,1,29991231,0.00000000
603,PR01,20150820,0,999999,0.00000000,1,29991231,0.00000000
1655,CPL01,20150820,0,999999,0.00000000,1,29991231,0.00000000
244,CPL01,20150826,0,999999,0.00000000,1,29991231,0.00000000
2062,307_GAR02,20150827,0,999999,15.00000000,1440,29991231,0.00000000
406,CPL01,20150812,0,999999,0.00000000,1,29991231,0.00000000
1674,CPL01,20150824,0,999999,0.00000000,1,29991231,0.00000000
1931,CPL01,20150812,0,999999,0.00000000,1,29991231,0.00000000
770,CPL01,20150810,0,999999,0.00000000,1,29991231,0.00000000
569,569_CPNIE,20150812,0,999999,0.00000000,1,20150813,0.00000000
503,TAR05,20150601,60,999999,0.10000000,2,29991231,0.60000000
917,TAR04,20120921,0,999999,0.00000000,60,20150902,0.00000000
917,DAG01,20150902,0,999999,6.00000000,720,20150903,0.00000000
503,TAR05,20150601,0,60,0.10000000,10,29991231,0.00000000
917,TAR02,20120920,0,999999,0.09000000,3,20150902,0.00000000
917,DAG01,20150903,0,999999,5.40000000,720,29991231,0.00000000
917,DAG01,20120920,0,999999,5.40000000,720,20150902,0.00000000
503,TAR02,20150601,0,999999,0.10000000,2,29991231,0.00000000
917,TAR01,20120920,0,999999,0.10000000,3,20150902,0.00000000
917,TAR04,20150902,0,999999,1.00000000,720,29991231,0.00000000
503,TAR12,20150601,0,999999,0.09000000,3,29991231,0.00000000
917,DAG02,20150902,0,999999,1.00000000,720,29991231,0.00000000
518,TAR01,20131025,0,999999,1.70000000,60,20150901,0.00000000
518,TAR03,20131025,0,999999,2.10000000,60,20150901,0.00000000
518,TAR09,20131204,0,999999,0.00000000,60,20150901,0.00000000
518,TAR05,20131205,0,999999,1.90000000,60,20150901,0.00000000
518,TAR04,20131025,0,999999,2.60000000,60,20150901,0.00000000
518,TAR02,20131025,0,999999,2.20000000,60,20150901,0.00000000
307,CPL01,20150505,0,999999,0.00000000,1,29991231,0.00000000
307,PR01,20150505,0,999999,0.00000000,1,29991231,0.00000000
532,PR01,20150901,0,999999,0.00000000,1,29991231,0.00000000
797,CPL01,20150903,0,999999,0.00000000,1,29991231,0.00000000
1658,PR01,20150901,0,999999,0.00000000,1,29991231,0.00000000
342,PR01,20150831,0,999999,0.00000000,1,29991231,0.00000000
1904,CPL01,20150901,0,999999,0.00000000,1,29991231,0.00000000
610,PR01,20150828,0,999999,0.00000000,1,29991231,0.00000000
1525,CPL01,20150902,0,999999,0.00000000,1,29991231,0.00000000
1904,PR01,20150901,0,999999,0.00000000,1,29991231,0.00000000
1930,PR01,20150901,0,999999,0.00000000,1,29991231,0.00000000
450,PR01,20150903,0,999999,0.00000000,1,29991231,0.00000000
252,CPL01,20150902,0,999999,0.00000000,1,29991231,0.00000000
1658,CPL01,20150901,0,999999,0.00000000,1,29991231,0.00000000
1525,PR01,20150902,0,999999,0.00000000,1,29991231,0.00000000
164,PR01,20150713,0,999999,0.00000000,1,29991231,0.00000000
473,TER04,20150513,0,999999,1.00000000,840,29991231,0.00000000
164,CPL01,20150710,0,999999,0.00000000,1,29991231,0.00000000
473,TER02,20150513,0,999999,9.00000000,300,29991231,0.00000000
405,CPL01,20150714,0,999999,0.00000000,1,29991231,0.00000000
405,PR01,20150714,0,999999,0.00000000,1,29991231,0.00000000
193,GAR04,20160101,0,999999,4.99999920,720,20200101,0.00000000
546,TAR05,20150915,0,999999,12.40000000,1440,20150930,0.00000000
546,TAR04,20150915,0,999999,0.39000000,9,20150918,0.00000000
200,GAR12,20140101,0,999999,8.20000000,720,20150701,0.00000000
546,TAR04,20150918,9,999999,0.04333333,1,29991231,0.39000000
546,TAR02,20150918,15,999999,0.02666667,1,29991231,0.40000000
546,TAR04,20150918,0,9,0.39000000,9,29991231,0.00000000
546,TAR01,20150915,0,120,0.10000000,60,20151008,0.00000000
200,GAR01,20140101,0,999999,0.50000000,12,20150701,0.00000000
200,GAR13,20140101,0,999999,4.40000000,720,20150701,0.00000000
546,TAR01,20150915,120,999999,0.40000000,10,20151008,0.20000000
200,GAR11,20140101,0,999999,9.70000000,720,20150701,0.00000000
193,TAR03,20200101,0,999999,4.00000000,180,29991231,0.00000000
546,TAR03,20150915,0,999999,0.42000000,12,20150918,0.00000000
200,GAR03,20140101,0,999999,0.50000000,26,20150701,0.00000000
200,GAR05,20140101,0,999999,0.50000000,19,20150701,0.00000000
1586,1586_CPGRO,20200723,0,999999,0.00000000,1,29991231,0.00000000
546,TAR02,20150915,0,999999,0.40000000,15,20150918,0.00000000
2452,GAR01,20200723,0,999999,0.03500000,1,29991231,0.00000000
546,TAR02,20150918,0,15,0.40000000,15,29991231,0.00000000
200,CPL01,20150505,0,999999,0.00000000,1,29991231,0.00000000
200,GAR06,20140101,0,999999,0.50000000,33,20150701,0.00000000
537,DAG02,20151001,0,999999,10.00000000,630,29991231,0.00000000
537,GAR02,20150302,0,999999,10.00000000,1440,29991231,0.00000000
537,GRATIS,20151001,0,999999,0.00000000,1,29991231,0.00000000
537,DAG01,20150101,0,999999,10.00000000,720,20151001,0.00000000
537,GAR01,20131004,0,999999,1.25000000,60,20150302,0.00000000
537,DAG01,20151001,0,999999,10.00000000,720,29991231,0.00000000
473,TAR01,20140301,240,300,0.20000000,60,20151101,8.80000122
473,TAR01,20140301,300,999999,0.03666667,1,20151101,9.00000122
473,TAR02,20120424,0,120,0.00000000,1,20151101,0.00000000
473,TAR02,20120424,120,999999,0.03666667,1,20151101,0.00000000
473,TAR01,20140301,0,14,0.51333380,14,20151101,0.00000000
473,TAR01,20140301,14,240,0.03666667,1,20151101,0.51333380
114,TAR01,20140722,0,999999,0.01666667,1,20151024,0.00000000
114,GAR01,20131008,0,999999,1.40000000,60,20150101,0.00000000
193,GAR02,20200101,0,999999,0.26666667,8,29991231,0.00000000
114,TAR02,20140722,0,999999,0.02916667,1,20151024,0.00000000
114,CPL01,20150622,0,999999,0.00000000,1,29991231,0.00000000
713,TAR03B,20200301,0,20,0.00000000,1,29991231,0.00000000
114,PR01,20150622,0,999999,0.00000000,1,29991231,0.00000000
114,GAR01,20150101,0,999999,1.70000000,58,29991231,0.00000000
715,TAR04,20151027,0,999999,6.00000000,540,29991231,0.00000000
513,DAG02,20150924,0,999999,8.00000000,720,20151029,0.00000000
513,DAG01,20150709,0,999999,15.00000000,720,20151029,0.00000000
513,DAG01,20151029,0,999999,15.00000000,1440,29991231,0.00000000
513,TAR04,20150924,0,999999,0.02850000,1,20151029,0.00000000
513,DAG02,20151029,0,999999,8.00000000,1440,29991231,0.00000000
70,PR01,20150812,0,999999,0.00000000,1,29991231,0.00000000
70,CPL01,20150812,0,999999,0.00000000,1,29991231,0.00000000
713,TAR03B,20200301,24,999999,0.20000000,12,29991231,0.40000000
772,DAG01,20200519,0,999999,9.00000000,1440,29991231,0.00000000
772,DAG01,20200101,0,999999,9.00000000,720,20200519,0.00000000
546,TAR08,20160101,0,999999,0.03000000,1,29991231,0.00000000
637,DAG01,20190322,0,999999,7.00000000,720,20200101,0.00000000
200,TB_ANKLAAR,20200723,120,999999,0.02383333,1,29991231,0.00000000
599,CPL01,20150825,0,999999,0.00000000,1,29991231,0.00000000
861,TAR02,20130101,0,999999,2.90000000,1440,20160101,0.00000000
861,TAR02,20160101,0,999999,4.00000000,1440,29991231,0.00000000
200,TAR01,20141017,0,999999,0.04083333,1,20160101,0.00000000
200,TAR05,20141017,0,999999,0.04083333,1,20160101,0.00000000
200,TAR99,20160101,0,999999,0.00000000,1,29991231,0.00000000
200,TAR04,20141017,0,999999,0.03400000,1,20160101,0.00000000
200,TAR06,20141017,0,999999,13.00000000,1440,20160101,0.00000000
200,TAR02,20141017,0,999999,0.04750000,1,20160101,0.00000000
200,TAR03,20141017,0,999999,13.70000000,1440,20160101,0.00000000
200,TAR07,20141017,0,999999,0.00683333,1,20160101,0.00000000
200,TAR99,20141224,0,999999,0.00000000,1,20160101,0.00000000
119,TAR05,20131023,0,999999,5.00000000,1440,20151116,0.00000000
119,TAR04,20151110,0,999999,0.01166667,1,29991231,0.00000000
119,TAR03,20131023,0,999999,1.35000000,60,20151110,0.00000000
119,TAR02,20151110,0,999999,0.02833333,1,29991231,0.00000000
119,TAR08,20151110,0,999999,0.02833333,1,29991231,0.00000000
119,TAR02,20131023,0,999999,1.70000000,60,20151110,0.00000000
119,TAR04,20131023,0,999999,0.70000000,60,20151110,0.00000000
361,REG03,20180201,0,999999,0.04550000,1,20190201,0.00000000
119,TAR01,20151110,0,999999,0.02250000,1,29991231,0.00000000
119,TAR06,20131023,0,999999,2.50000000,1440,20151116,0.00000000
119,TAR01,20131023,0,999999,1.35000000,60,20151110,0.00000000
119,TAR09,20151110,0,999999,0.03333333,1,29991231,0.00000000
119,TAR07,20151110,0,999999,0.02250000,1,29991231,0.00000000
119,TAR03,20151110,0,999999,0.02250000,1,29991231,0.00000000
546,TAR05,20150930,0,999999,12.80000001,1440,20160101,0.00000000
546,TAR05A,20151006,0,999999,12.80000000,1440,20160101,0.00000000
2452,GAR01,20160404,0,15,0.00000000,15,20200723,0.00000000
637,TAR01,20190322,0,999999,0.02500000,1,20200101,0.00000000
361,REG04,20180201,0,999999,0.01250000,1,20190201,0.00000000
361,REG01AV,20180201,0,999999,0.05800000,1,20190201,0.00000000
824,TAR05,20131121,0,999999,1.80000000,60,20181201,0.00000000
361,REG08,20180201,0,999999,0.04550000,1,20190201,0.00000000
852,TAR03,20180808,0,999999,15.00000000,720,20200101,0.00000000
203,TER02,20131212,0,999999,6.00000000,1440,29991231,0.00000000
203,CPL01,20150507,0,999999,0.00000000,1,29991231,0.00000000
344,TAR02,20150101,0,999999,0.05783333,1,20160101,0.00000000
344,DAG02,20150101,0,999999,24.16000000,840,20160101,0.00000000
203,PR01,20150507,0,999999,0.00000000,1,29991231,0.00000000
344,TAR03,20150101,0,999999,0.04083333,1,20160101,0.00000000
203,TER01,20131212,0,999999,1.20000000,60,29991231,0.00000000
344,DAG01,20150101,0,999999,31.41000000,1080,20160101,0.00000000
344,TAR05,20150101,30,999999,0.05783333,1,20160101,0.20000000
